,HUC_8,site_id,latitude,longitude,rec_id,horizon,quartz_pct,tot_k_fs_pct,tot_plag_pct,tot_flds_pct,tot_14a_pct,tot_10a_pct,kaolinit_pct,tot_clay_pct,gibbsite_pct,calcite_pct,dolomite_pct,aragon_pct,tot_carb_pct,analcime_pct,heuland_pct,tot_zeol_pct,gypsum_pct,talc_pct,hornbl_pct,serpent_pct,hematite_pct,goethite_pct,pyroxene_pct,pyrite_pct,other_pct,amorph_pct,ag_ppm,al_pct_q,al_pct,as_ppm,ba_ppm_q,ba_ppm,be_ppm,bi_ppm,c_tot_pct,c_tot_pct_q,c_inorg_pct,c_inorg_pct_q,c_org_pct,ca_pct,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,fe_pct,ga_ppm_q,ga_ppm,hg_ppm,in_ppm,k_pct,la_ppm,li_ppm,mg_pct,mn_ppm,mo_ppm,na_pct,nb_ppm,ni_ppm,p_ppm,pb_ppm,rb_ppm,s_pct,sb_ppm,sc_ppm,se_ppm,sn_ppm,sr_ppm,te_ppm,th_ppm,ti_pct_q,ti_pct,tl_ppm,u_ppm,v_ppm,w_ppm,y_ppm_q,y_ppm,zn_ppm,Unnamed: 125,M3P_ppm,Soil Fertility Level
180,03080203,5856.0,27.8296,-80.62235,824.0,0.0,89.15,0.0,0.0,0.0,0.0,1.8,0.0,1.8,0.0,8.3,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.61,1.6,0.0,27.0,0.15000000000000002,0.05,1.72,0.0,1.0,0.0,1.22,1.925,0.0,8.899999999999997,0.65,4.5,0.0,10.65,0.29000000000000004,0.0,1.535,0.02,0.0,0.04,4.35,5.5,0.04,21.5,0.385,0.03,1.55,3.75,250.0,3.45,1.7,0.02,0.095,1.1,0.2,0.55,38.6,0.0,1.45,0.0,0.065,0.0,0.6499999999999999,7.5,0.15000000000000002,0.0,2.25,4.0,0.0,26.573409168706213,Medium
181,03090201,6624.0,26.9457,-81.1126,829.0,0.0,94.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.21,0.0,0.0,50.0,0.0,0.06,3.27,0.0,0.0,0.0,3.27,0.21,0.0,8.57,0.2,5.0,0.0,16.5,0.13,0.0,0.62,0.02,0.0,0.11,4.2,1.0,0.04,54.0,0.37,0.02,1.6,0.7,220.0,7.6,3.5,0.03,0.13,0.4,0.0,1.3,18.9,0.0,1.7,0.0,0.08,0.0,0.4,3.0,0.1,0.0,0.9,23.0,0.0,6.948141084670144,Very Low
182,03090202,4446.0,26.05925,-80.6594625,907.375,0.0,36.9875,2.7,4.1,3.4,6.9,4.16,1.8,5.9,0.0,38.22857142857142,1.1,10.328571428571427,48.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.133333333333333,0.0,0.0,1.415,2.9125,0.0,93.625,0.5599999999999999,0.3114285714285714,8.67125,0.0,5.8428571428571425,0.0,3.56125,17.86625,0.35,15.2975,2.2375000000000003,21.375,0.0,9.8,0.7587499999999999,0.0,3.2625,0.03428571428571429,0.03,0.24625,7.825,14.25,0.41125,107.875,0.47375,0.1875,2.575,7.3375,435.0,12.7,14.987499999999995,0.0925,0.31625000000000003,2.45,0.34,2.4142857142857137,895.1875,0.1,2.475,0.0,0.06625,0.26666666666666666,2.275,23.375,0.5833333333333334,0.0,6.9,48.875,0.0,76.78662023660758,Excesive
183,03090204,6624.0,26.2167,-81.32265,829.5,0.0,93.35,0.0,0.0,0.0,0.0,1.4,0.0,1.4,0.0,5.1,0.0,0.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.28,2.1,0.0,17.5,0.2,0.0,1.7,0.0,0.7,0.0,1.34,1.09,0.0,13.515,0.4,2.0,0.0,8.55,0.16499999999999998,0.0,0.965,0.02,0.0,0.035,6.65,5.0,0.03,18.0,0.325,0.0,1.2,2.4,115.0,3.2,1.15,0.02,0.105,0.6000000000000001,0.0,0.2,8.25,0.0,2.35,0.0,0.055,0.0,0.55,9.5,0.1,0.0,3.35,5.5,0.0,1.2341528089646234,Very Low
184,03090205,1020.0,26.5248,-81.3885,3165.0,0.0,61.0,5.5,6.8,12.4,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,3.74,7.1,0.0,445.0,0.9,0.15,3.74,0.0,0.0,0.0,3.74,0.48,0.2,54.5,8.4,36.0,0.0,11.8,1.63,0.0,7.16,0.06,0.02,1.43,24.9,18.0,0.27,706.0,1.32,0.57,9.7,10.9,640.0,35.7,54.9,0.04,0.67,5.0,0.6,1.2,87.5,0.0,8.4,0.0,0.32,0.5,2.8,46.0,0.9,0.0,11.7,59.0,0.0,125.28587139767694,Excesive
185,03100101,5258.666666666667,27.49376666666667,-81.63593333333334,819.6666666666665,0.0,97.66666666666669,4.0,0.0,4.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999999999998,0.75,0.0,12.0,0.0,0.055000000000000014,1.6733333333333336,0.0,0.0,0.0,1.6733333333333336,0.05000000000000001,0.0,2.8633333333333333,0.1,3.0,0.0,2.7000000000000006,0.04,0.0,0.8133333333333334,0.02,0.0,0.01,1.5,1.6666666666666667,0.01,10.333333333333334,0.4933333333333334,0.0,1.8333333333333333,1.0333333333333334,120.0,2.6,0.3,0.03,0.09,0.16666666666666666,0.0,1.0333333333333334,4.3,0.0,0.4666666666666667,0.0,0.08666666666666667,0.0,0.23333333333333334,2.333333333333333,0.15000000000000002,0.0,0.6333333333333333,3.0,0.0,3.0870731085882004,Very Low
186,03100102,3296.0,27.34565,-82.12695,806.5,0.0,98.35,2.9,0.0,2.9,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.7,0.0,13.5,0.0,0.09000000000000001,1.96,0.0,0.0,0.0,1.96,0.21,0.0,4.95,0.1,3.5,0.0,7.8,0.03,0.0,0.985,0.03,0.0,0.01,2.6,1.0,0.015,8.0,0.7050000000000001,0.0,1.95,0.95,105.0,4.05,0.35,0.01,0.115,0.5,0.0,0.8999999999999999,13.7,0.0,1.05,0.0,0.08,0.0,0.5,3.5,0.2,0.0,1.05,1.5,0.0,0.8476578805338841,Very Low
187,03100201,9440.0,27.259,-82.4277,848.0,0.0,98.7,0.4,0.0,0.4,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,6.0,0.0,0.05,0.76,0.0,0.0,0.0,0.76,0.05,0.0,4.95,0.0,3.0,0.0,23.7,0.04,0.0,0.97,0.02,0.0,0.0,2.7,0.0,0.01,7.0,0.92,0.0,2.5,1.8,300.0,7.8,0.3,0.0,0.13,0.2,0.0,0.9,10.0,0.0,1.2,0.0,0.07,0.0,0.8,2.0,0.4,0.0,1.2,2.0,0.0,17.342034619277054,Low
188,03100205,5600.0,28.2093,-82.2066,823.0,0.0,93.7,1.1,0.0,1.1,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.29,0.0,0.0,17.0,0.0,0.09,1.89,0.0,0.0,0.0,1.89,0.02,0.0,5.49,0.1,2.0,0.0,2.0,0.07,0.0,0.73,0.0,0.0,0.01,2.6,3.0,0.01,16.0,0.33,0.0,2.1,1.1,200.0,1.9,1.0,0.0,0.06,0.2,0.0,2.3,7.2,0.0,1.0,0.0,0.09,0.0,0.3,3.0,0.2,0.0,0.9,6.0,0.0,5.2119871959032364,Very Low
189,03100208,3179.2,28.697259999999996,-82.1446,1890.0,0.0,83.06000000000002,1.75,3.9,3.7,2.6,6.533333333333334,4.7,8.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,1.796,5.2,0.0,172.8,0.9333333333333332,0.2175,4.382,0.0,0.0,0.0,4.382,0.156,0.4666666666666667,28.158,5.039999999999999,18.2,0.0,24.3,0.8260000000000002,0.0,5.183999999999998,0.0975,0.043333333333333335,0.35400000000000004,13.72,13.6,0.094,1083.2,0.7620000000000001,0.275,4.64,6.2200000000000015,990.0,29.92,25.76,0.075,0.542,3.2,1.05,2.48,69.08000000000001,0.0,3.94,0.0,0.172,0.4000000000000001,2.1,21.4,0.5999999999999999,0.0,8.139999999999999,43.2,0.0,347.86201253939834,Excesive
190,03110101,3232.0,29.7248,-82.6745,806.0,0.0,96.3,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,17.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.03,0.0,11.0,0.2,7.0,0.0,3.0,0.1,0.0,0.91,0.0,0.0,0.01,5.6,3.0,0.02,37.0,0.35,0.0,2.1,3.3,250.0,2.4,1.5,0.0,0.06,0.3,0.0,0.5,8.1,0.0,1.7,0.0,0.08,0.0,0.4,3.0,0.5,0.0,1.6,5.0,0.0,10.174390484819675,Very Low
191,03110102,4384.0,30.01305,-83.47595000000003,813.5,0.0,94.65,2.7,0.0,2.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.415,1.3,0.0,33.5,0.25,0.05,1.93,0.0,0.0,0.0,1.93,0.295,0.1,9.99,0.4,9.0,0.0,4.0,0.29000000000000004,0.0,1.07,0.035,0.0,0.015,5.75,4.0,0.02,41.5,0.27,0.0,1.2000000000000002,2.05,1825.0,6.2,1.2999999999999998,0.03,0.155,0.75,0.0,0.65,66.5,0.0,1.5499999999999998,0.0,0.065,0.0,1.35,9.5,0.2,0.0,4.65,21.0,0.0,738.2098415911228,Excesive
192,03110103,9632.0,30.5944,-83.5469,849.0,0.0,97.4,0.0,0.0,0.0,0.0,2.2,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.98,1.2,0.0,86.0,0.2,0.04,0.71,0.0,0.0,0.0,0.71,0.04,0.0,22.7,0.8,8.0,0.0,3.8,0.42,0.0,2.06,0.01,0.0,0.04,11.8,4.0,0.03,151.0,0.19,0.0,3.9,4.1,430.0,4.9,5.5,0.0,0.11,1.3,0.0,0.5,28.1,0.0,3.0,0.0,0.15,0.0,1.2,11.0,0.3,0.0,16.3,8.0,0.0,47.09935758293835,Optimium
193,03110201,2840.0,30.811,-82.70224999999998,1257.5,0.0,89.5,4.7,6.4,11.1,1.2,2.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,1.02,2.3,0.0,146.5,0.5,0.08,1.045,0.0,0.0,0.0,1.045,0.26,0.1,10.445,2.4,5.0,0.0,32.05,0.5,0.0,2.57,0.02,0.0,0.485,5.45,5.0,0.13,68.5,0.365,0.43,2.25,2.75,145.0,10.0,18.15,0.02,0.19,1.0,0.0,2.45,33.85,0.0,1.4,0.0,0.09,0.2,0.7,11.5,0.2,0.0,2.7,19.0,0.0,4.54149637556559,Very Low
194,03110202,4765.714285714285,31.34062857142857,-83.34822857142856,1219.142857142857,0.0,88.94285714285715,4.6,6.45,10.95,1.9,3.04,3.7,4.083333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.275,0.0,0.0,1.6114285714285714,3.76,0.0,102.85714285714286,0.42,0.11666666666666667,1.1057142857142856,0.0,0.0,0.0,1.1057142857142856,0.1,0.2,27.372857142857143,2.242857142857143,11.428571428571427,0.0,6.457142857142856,0.8171428571428571,0.0,3.591428571428572,0.015,0.04,0.25999999999999995,12.142857142857144,7.428571428571429,0.08714285714285715,196.57142857142856,1.241428571428571,0.73,4.342857142857143,5.314285714285715,237.14285714285717,9.5,13.3,0.02,0.20142857142857146,2.3714285714285706,0.7,0.6857142857142858,19.571428571428573,0.0,4.5285714285714285,0.0,0.17142857142857146,0.8,1.2428571428571429,21.428571428571427,0.3285714285714286,0.0,5.1000000000000005,18.285714285714285,0.0,25.736046196575078,
195,03110203,4000.0,30.7866,-83.28385,856.0,0.0,93.8,2.9,0.0,2.9,0.0,0.4,3.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,0.0,0.0,1.55,1.65,0.0,117.0,0.30000000000000004,0.095,1.4049999999999998,0.0,0.0,0.0,1.4049999999999998,0.03,0.0,38.45,0.9,16.0,0.0,3.05,0.565,0.0,3.765,0.015,0.0,0.035,17.8,5.5,0.04,115.0,0.575,0.0,9.4,5.3,775.0,11.95,4.7,0.01,0.23,2.6,0.0,1.05,83.8,0.0,4.5,0.0,0.18,0.0,1.95,20.5,0.5,0.0,15.7,11.0,0.0,220.2744099872949,Excesive
196,03110205,416.0,30.1305,-83.339,786.0,0.0,98.8,0.0,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,23.0,0.0,0.09,1.12,0.0,0.0,0.0,1.12,0.03,0.0,8.79,0.2,6.0,0.0,2.2,0.08,0.0,1.06,0.01,0.0,0.02,4.5,2.0,0.01,44.0,0.32,0.0,3.0,1.2,410.0,3.8,1.5,0.0,0.11,0.4,0.0,1.7,8.6,0.0,1.4,0.0,0.1,0.0,0.6,4.0,0.4,0.0,1.5,6.0,0.0,41.48201746653701,Optimium
197,03120001,3128.333333333333,30.48873333333333,-84.16473333333333,1118.3333333333333,0.0,81.66666666666667,8.7,15.7,24.3,2.9,7.05,2.9,6.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,2.86,3.6333333333333333,0.0,211.0,0.9,0.12666666666666668,1.3766666666666667,0.0,0.0,0.0,1.3766666666666667,0.20666666666666667,0.0,44.0,3.8333333333333335,24.66666666666667,0.0,5.9,1.25,0.0,6.986666666666667,0.03333333333333333,0.05,0.63,19.933333333333334,12.0,0.20000000000000004,412.66666666666674,0.3800000000000001,1.19,5.533333333333334,11.833333333333336,460.0,12.066666666666668,36.03333333333333,0.02,0.3466666666666667,4.433333333333334,0.4,1.0,49.6,0.0,6.266666666666667,0.0,0.21333333333333332,0.3,1.7999999999999998,31.66666666666667,0.4666666666666666,0.0,19.433333333333334,24.33333333333333,0.0,75.92916684935071,Excesive
198,03120002,7456.0,30.866,-84.0304,927.0,0.0,96.9,0.3,0.0,0.3,0.0,0.8,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.9,0.0,45.0,0.2,0.05,1.72,0.0,0.0,0.0,1.72,0.04,0.0,18.9,0.4,9.0,0.0,2.2,0.4,0.0,2.12,0.01,0.0,0.02,9.1,3.0,0.02,97.0,0.25,0.0,3.6,2.5,160.0,6.4,2.0,0.0,0.15,1.3,0.0,0.6,11.4,0.0,3.9,0.0,0.17,0.0,0.7,12.0,0.3,0.0,3.2,6.0,0.0,2.6375597599241765,Very Low
199,03120003,5152.0,30.3676,-84.9667,819.0,0.0,97.1,0.0,0.0,0.0,0.0,1.8,0.0,1.8,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.7,0.0,21.0,0.0,0.12,0.46,0.0,0.1,0.0,0.4,0.0,0.0,27.0,0.3,4.0,0.0,2.3,0.15,0.0,1.35,0.01,0.0,0.02,12.4,4.0,0.01,57.0,0.29,0.0,4.8,2.5,170.0,4.3,3.0,0.0,0.1,0.7,0.0,2.8,2.2,0.0,5.1,0.0,0.2,0.0,0.9,7.0,0.2,0.0,3.2,8.0,0.0,3.176665765636363,Very Low
200,03130002,1988.0,33.45912,-84.94326,1254.6,0.0,79.67999999999998,4.65,11.5,7.499999999999999,1.3,5.4,5.666666666666668,9.32,0.0,0.35,0.0,0.55,0.6,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399999999999999,0.0,0.0,3.246,2.06,0.0,285.8,0.8400000000000001,0.128,1.6759999999999995,0.0,0.1,0.0,1.65,0.18,0.1,44.82,4.92,14.2,6.5,17.759999999999994,1.412,0.0,7.097999999999999,0.0175,0.036666666666666674,0.9420000000000002,20.6,12.2,0.17600000000000002,283.6,0.508,0.29750000000000004,7.06,5.9,394.0,15.18,48.52,0.02,0.2520000000000001,5.2799999999999985,0.35,1.16,32.0,0.0,7.62,0.0,0.28600000000000003,0.375,2.9200000000000004,32.2,0.42,0.0,9.42,30.4,0.0,69.29433627559746,Excesive
201,03130003,3540.8,32.23222,-85.13250000000002,581.4,0.0,86.64000000000001,4.2,10.4,6.775,0.0,3.475,1.9,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.934,1.9,0.0,105.8,0.35000000000000003,0.23600000000000004,0.64,0.0,0.0,0.0,0.64,0.065,0.3,49.06,2.02,12.6,0.0,15.04,0.5700000000000001,0.0,2.2880000000000003,0.085,0.0,0.23800000000000004,24.64,5.4,0.036000000000000004,215.0,0.4779999999999999,0.1,4.74,3.3200000000000003,304.0,11.76,14.0,0.02,0.3,1.46,0.4,1.6800000000000002,11.4,0.0,9.4,0.0,0.192,0.25,1.94,17.0,0.28,0.0,6.32,15.4,0.0,33.831949373674576,Medium
202,03130005,2962.25,32.895225,-84.43947499999999,2050.5,0.0,51.825,1.7,13.4,6.166666666666668,2.1,6.800000000000002,7.3,12.533333333333333,0.0,1.2,0.0,1.65,2.25,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,10.125,0.0,0.0,3.5525,5.2,0.0,328.5,0.8250000000000001,0.15250000000000002,1.035,0.0,0.25,0.0,0.9075,3.135,0.4,49.78,9.55,18.75,5.0,13.425,1.5975,0.0,8.094999999999999,0.03,0.04,0.7825,22.175,14.75,0.3275,710.5,0.635,1.8125,5.475,10.675,265.0,14.025,42.975,3.51,0.4375,5.550000000000002,0.3333333333333333,0.7999999999999999,181.925,0.0,5.65,0.0,0.2125,0.4333333333333333,1.875,44.75,0.5499999999999999,0.0,13.725,35.0,0.0,21.856502356403183,Low
203,03130006,5880.0,31.95305,-84.14065,915.0,0.0,88.75,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,1.095,2.0500000000000003,0.0,76.5,0.4,0.11,1.465,0.0,0.0,0.0,1.465,0.055,0.1,48.5,1.65,17.5,0.0,10.65,0.67,0.0,2.77,0.03,0.0,0.095,22.2,5.0,0.03,353.0,0.4,0.02,6.449999999999998,4.949999999999998,495.0,16.9,10.25,0.025,0.355,2.15,0.3,1.1,6.699999999999998,0.0,6.3,0.0,0.215,0.1,1.3,17.0,0.4,0.0,13.25,21.5,0.0,78.4908780827312,Excesive
204,03130007,5880.0,32.027550000000005,-84.32339999999998,912.0,0.0,90.35,0.9,0.0,0.9,0.0,1.7,9.7,6.6000000000000005,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,1.73,3.05,0.0,53.0,0.4,0.115,0.54,0.0,0.0,0.0,0.54,0.05,0.0,57.90000000000001,1.95,10.5,0.0,6.15,1.235,0.0,4.3100000000000005,0.02,0.04,0.055,19.85,5.0,0.04,292.0,0.515,0.0,4.800000000000002,5.35,265.0,8.850000000000003,7.399999999999999,0.0,0.225,2.75,0.4,1.5,5.25,0.0,5.55,0.0,0.22,0.2,1.2000000000000002,29.0,0.25,0.0,13.55,19.0,0.0,14.618563958121548,Very Low
205,03130008,6560.0,30.92555,-84.508,920.0,0.0,94.65,0.2,0.0,0.2,0.0,1.2,2.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1.12,1.65,0.0,42.0,0.2,0.075,1.07,0.0,0.0,0.0,1.07,0.03,0.0,35.95,1.15,6.5,0.0,4.2,0.425,0.0,2.4850000000000003,0.02,0.0,0.035,16.85,5.5,0.03,187.0,0.45,0.0,5.050000000000002,4.25,280.0,7.4,4.9,0.01,0.16499999999999998,1.75,0.0,0.6,3.65,0.0,4.55,0.0,0.185,0.0,1.0,14.5,0.35,0.0,9.95,9.0,0.0,26.95184211554232,Medium
206,03130009,2592.0,31.8105,-84.67635000000001,889.0,0.0,78.25,0.4,0.0,0.4,0.0,2.25,9.9,12.15,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,3.96,5.85,0.0,77.0,0.65,0.27,0.92,0.0,0.1,0.0,0.895,0.09,0.0,156.95,4.9,23.5,0.0,14.9,2.14,0.0,9.85,0.025,0.05,0.105,41.95,11.5,0.06,374.0,1.025,0.0,10.65,15.25,340.0,15.65,13.1,0.03,0.585,6.25,0.6,1.45,8.75,0.0,9.7,0.0,0.33,0.15000000000000002,1.75,52.5,0.8500000000000001,0.0,43.65,22.0,0.0,41.25383239333779,Optimium
207,03130010,1824.0,31.1491,-84.87625,886.0,0.0,70.19999999999999,0.0,0.8,0.8,3.2,29.2,7.2,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,4.9,2.8,0.0,263.5,1.4,0.2,3.77,0.0,0.0,0.0,3.77,0.065,0.0,74.4,3.5,31.5,0.0,16.05,2.335,0.0,12.17,0.055000000000000014,0.055000000000000014,0.7050000000000001,33.3,17.0,0.09,478.5,0.88,0.28,17.6,10.65,475.0,28.15,34.65,0.025,0.445,8.5,0.55,2.0,50.0,0.1,11.35,0.0,0.62,0.30000000000000004,2.6500000000000004,55.0,1.3,0.0,14.2,34.5,0.0,66.49790047169857,Excesive
208,03130012,6304.0,31.0323,-85.26700000000001,434.0,0.0,92.55,0.0,0.0,0.0,0.0,1.0,6.3,3.65,2.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,1.6749999999999998,1.4,0.0,31.5,0.2,0.115,0.505,0.0,0.0,0.0,0.505,0.03,0.0,41.5,1.05,12.0,0.0,7.65,0.695,0.0,3.875,0.015,0.02,0.06,21.3,4.0,0.025,127.5,0.38,0.0,5.15,3.65,225.0,6.5,5.25,0.0,0.19,2.4,0.3,0.8,4.25,0.0,7.65,0.0,0.21,0.0,1.25,21.0,0.35,0.0,10.45,11.5,0.0,8.274049403728283,Very Low
209,03140101,4048.0,30.3467,-85.4005,811.0,0.0,96.2,3.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,15.0,0.0,0.08,0.59,0.0,0.0,0.0,0.59,0.0,0.0,22.6,0.3,6.0,0.0,4.1,0.21,0.0,1.72,0.03,0.0,0.03,10.3,3.0,0.01,51.0,0.25,0.0,4.3,2.0,300.0,7.1,2.8,0.0,0.16,0.8,0.0,0.9,2.3,0.0,4.7,0.0,0.19,0.0,0.8,9.0,0.3,0.0,2.5,9.0,0.0,17.342034619277054,Low
210,03140104,8288.0,30.7671,-87.1936,842.0,0.0,97.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.3,0.0,37.0,0.1,0.13,1.71,0.0,0.0,0.0,1.71,0.05,0.0,14.8,1.0,7.0,0.0,13.4,0.43,0.0,2.33,0.02,0.0,0.05,7.4,5.0,0.03,261.0,0.34,0.0,3.5,3.0,240.0,8.4,5.3,0.01,0.23,1.2,0.0,1.0,5.5,0.0,2.5,0.0,0.14,0.0,1.2,13.0,0.3,0.0,2.8,15.0,0.0,9.012975282065256,Very Low
211,03140106,4192.0,30.557450000000006,-87.6296,24.5,0.0,95.35,0.2,0.9,0.55,0.0,1.35,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,1.22,1.7,0.0,53.5,0.2,0.105,2.315,0.0,0.0,0.0,2.315,0.04,0.0,25.0,0.8,15.0,0.0,7.0,0.5549999999999999,0.0,2.79,0.04,0.0,0.1,12.0,6.5,0.03,221.5,0.475,0.0,6.15,3.55,100.0,11.7,8.15,0.02,0.3,2.05,0.3,0.85,7.949999999999998,0.0,5.05,0.0,0.255,0.1,1.1,17.5,0.30000000000000004,0.0,3.9,9.0,0.0,0.7953783180796963,Very Low
212,03140201,4896.0,31.4035,-85.5907,32.5,0.0,95.6,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.7250000000000001,0.95,0.0,32.5,0.15000000000000002,0.055000000000000014,0.595,0.0,0.0,0.0,0.595,0.045,0.0,31.1,0.7,5.5,0.0,7.550000000000002,0.3,0.0,1.51,0.0,0.0,0.04,16.799999999999994,4.0,0.03,165.5,0.315,0.0,3.0,3.1,380.0,5.8,5.2,0.0,0.14500000000000002,0.95,0.0,0.5,3.5,0.0,3.1,0.0,0.115,0.0,0.85,9.5,0.30000000000000004,0.0,9.55,14.0,0.0,41.612909158503115,Optimium
